event_id,time_s,time_ns,node_id,longitude_deg,latitude_deg,spatial_risk,step_failure_probability,random_value,risk_active,recovery_time_s
89,45927,45927000000000,41,-32.618745597583967,-7.1483326142473427,0.069481824988791088,0.00010390798721938275,6.5338102539611368e-05,false,45935
90,46375,46375000000000,30,-62.984328936050119,-28.44566456914076,0.9856698605527715,0.0014730303522216218,0.00021169195976851688,true,46383
91,46924,46924000000000,29,-65.262597945882248,-28.558910006789933,0.95712263099647621,0.001430398586833822,0.00054952458345822837,true,46932
92,48017,48017000000000,27,-69.822622918472561,-28.487068785719092,0.86095014835832007,0.0012867634538835633,0.00087711102851645425,true,48025
93,48990,48990000000000,47,-13.568323404274905,-32.136118318581296,0.033829974850112327,5.0593062410794633e-05,3.9567939990696387e-05,false,48998
94,49246,49246000000000,25,-74.228933807773558,-36.528007345027241,0.56837935276176077,0.00084967727365196249,0.0006054109255609738,true,49254
95,49733,49733000000000,24,-76.592642099345824,-32.943263352224882,0.60066570614402592,0.00089792086426269111,0.00064447781398226176,true,49741
96,50165,50165000000000,34,-48.518205260519025,-31.516431163880103,0.7816260329911987,0.0011682760772594092,0.0010277999597094935,true,50173
97,50737,50737000000000,22,-81.230720630036942,-27.561614022782862,0.49844644973000207,0.00074517268005251441,0.00036268217382903496,false,50745
98,51204,51204000000000,54,-22.656951432498435,-33.662721166611199,0.10400119039719463,0.00015552664927617594,1.4691381495401113e-05,false,51212
99,51749,51749000000000,42,-55.4042591992079,-28.097413203415268,0.96789968532268056,0.001446493001734837,0.0013927135825353735,true,51757
100,53413,53413000000000,39,-62.22663453514955,-29.45146051194671,0.98514529260239303,0.0014722469911204621,0.0012717461829360589,true,53421
101,53461,53461000000000,39,-62.181743623913427,-32.315089279561057,0.9305323388614033,0.0013906876287871235,0.00095317307819146673,true,53469
102,53660,53660000000000,50,-31.050433033141783,-49.61201815985509,0.054196844649801339,8.1050683509264885e-05,3.4484548301619023e-05,false,53668
103,54731,54731000000000,47,-38.747759649648643,-15.598413490475531,0.29199220627556455,0.00043659294846162903,0.00032121387003280339,false,54739
104,55207,55207000000000,36,-68.862870978994636,-38.559136434135439,0.60148327223293885,0.0008991424747328184,0.00013840641565353946,true,55215
105,55627,55627000000000,35,-71.322893281294967,-30.978303582438162,0.79560587931209004,0.0011891589606991275,0.00098589835806443793,true,55635
106,56006,56006000000000,34,-73.68661020171686,-20.947215758980864,0.63015237198110563,0.00094197901196763328,0.00064162028335431102,true,56014
107,56252,56252000000000,33,-75.904453910901566,-2.9729852111851769,0.076904646515262173,0.00011500795603197016,0.00010766694843646262,false,56260
108,56900,56900000000000,43,-78.220942202888708,-8.9965813253646143,0.17096896379086862,0.00025565956018106255,5.6803694883167871e-05,false,56908
109,57430,57430000000000,54,-47.25725432979209,-46.055641551570183,0.25093819396866601,0.00037521963526743467,0.00028884458823121955,false,57438
110,57447,57447000000000,42,-80.500501680960625,-8.9904906420115758,0.14907690931160436,0.00022292678228459095,0.00020868355487617187,false,57455
111,57472,57472000000000,43,-77.796833875930801,-43.124976105007363,0.27717692220157908,0.00041444541212660904,0.00016445713914164459,false,57480
112,57930,57930000000000,42,-80.284765423519389,-37.813181197116627,0.37932683526656369,0.00056714050453190448,0.00017843279920379219,false,57938
113,58273,58273000000000,41,-82.782229124714235,-25.637522200432233,0.4402767884949878,0.00065823822018600952,0.000593700242109981,false,58281
114,58713,58713000000000,40,-85.08721108370905,-19.24557630252216,0.29014976933561443,0.00043383869528455592,2.1895394789577026e-05,false,58721
115,58771,58771000000000,61,-26.528693308027947,-0.93462253208069335,0.013947919461491579,2.0859561803467592e-05,6.6868964095773301e-07,false,58779
116,58995,58995000000000,61,-26.601479762012229,-14.30710649715579,0.093255137337125801,0.00013945778433787823,9.7625195120005088e-05,false,59003
117,59336,59336000000000,39,-87.353431132831432,-23.775381705965732,0.29623106618020123,0.00044292957796339589,7.7185224754392818e-05,false,59344
118,59454,59454000000000,60,-28.859307902747204,-9.0477558845772776,0.064332165203227862,9.6207195787689794e-05,5.5748972016336909e-05,false,59462
119,59992,59992000000000,49,-59.082644837245105,-35.712563918338482,0.81233773305298074,0.0012141521773016814,0.00095021449905927666,true,60000
120,60177,60177000000000,48,-61.540019799883254,-14.104880952796512,0.50963680123660593,0.00076189577398212151,0.00059956594479962182,true,60185
121,60895,60895000000000,47,-63.809284007261454,-24.305176903236376,0.9325851968139135,0.0013937535015276557,0.00077614261802231535,true,60903
122,61202,61202000000000,57,-35.722559776414833,-15.416912140393283,0.23239192911741979,0.00034749283374126686,0.00010581943718959647,false,61210
123,61475,61475000000000,57,-35.626503577560229,-31.708813234551819,0.38116153750309728,0.00056988282937676786,0.00033519861049049327,false,61483
124,62284,62284000000000,56,-37.312471795045745,-47.322384878847792,0.12360094939476098,0.00018483403607140312,0.00017537829384177113,false,62292
125,62642,62642000000000,44,-70.583328214241689,-30.611837648706452,0.82157134355551309,0.0012279446207499587,0.00040076721537848491,true,62650
126,63053,63053000000000,65,-42.517633582482773,-27.931824828757996,0.62395800549022096,0.00093272372478438344,0.0002457907076749176,true,63061
127,64011,64011000000000,63,-47.122687553687847,-19.803471135983195,0.61313039391651913,0.00091654548761590994,0.00014037779280882818,true,64019
128,65378,65378000000000,50,-81.980843279744704,-30.641063711180653,0.46309045031731993,0.0006923341004274724,0.00022354955936277016,false,65386
129,65539,65539000000000,49,-84.306728616951418,-7.5967217741663866,0.09468315531618865,0.00014159315327698496,5.4068400349055249e-05,false,65547
130,65626,65626000000000,50,-81.488466659758572,-45.428277083963394,0.17080149722552823,0.00025540916993814261,0.00018252875608531323,false,65634
131,65669,65669000000000,60,-53.959732954630006,-20.799849925938908,0.78953489486304929,0.0011800902693899435,0.00075100482353218916,true,65677
132,66324,66324000000000,59,-56.202323500703798,-27.238939465542611,0.97602423226154034,0.0014586259999731141,0.00012097973962402574,true,66332
133,66580,66580000000000,48,-86.400609194998452,-37.070839712697563,0.25632730888660732,0.00038327625726331747,0.00023659762209567834,false,66588
134,66772,66772000000000,18,-4.1356538012940938,-49.407650242952947,0.0016493661141910073,2.4667027149597632e-06,2.0365697386689733e-06,false,66780
135,66822,66822000000000,58,-58.504839657022103,-24.308841245707441,0.9505089744395665,0.001420521647027826,0.0012763969752682771,true,66830
136,66843,66843000000000,58,-58.496404832452129,-25.562031511164911,0.9761620220118018,0.0014588317705201709,0.0014278491253481755,true,66851
137,66898,66898000000000,7,-34.364162435200043,-47.334290325609999,0.099047117158876791,0.00014811872112490378,5.8806969838181917e-05,false,66906
138,66942,66942000000000,58,-58.426480863326965,-31.468979227641608,0.95541926286206513,0.0014278547591324655,0.00020572590706660152,true,66950
139,67366,67366000000000,7,-33.671088149457631,-19.421955279221443,0.26573199978552986,0.00039733593172181495,3.834162093118233e-05,false,67374
140,67691,67691000000000,57,-60.330384082823407,-43.508112452286653,0.43376894140410571,0.00064851178337119002,0.00029592310580238841,false,67699
141,68050,68050000000000,56,-62.971279975446244,-32.291984300106286,0.92534698775265345,0.0013829434433495357,0.00098545737680400133,true,68058
142,69422,69422000000000,65,-66.837971561956735,-48.851365551344088,0.20560302433710245,0.00030744186754291661,7.2382394004505589e-05,false,69430
143,69760,69760000000000,63,-72.139480266382577,-3.73815535431021,0.10317826901196502,0.00015429612171417181,0.00012613204918696225,false,69768
144,70014,70014000000000,63,-72.198996470452542,-18.900872823405532,0.59622740085233672,0.00089128910495097475,4.3911163027752641e-05,true,70022
145,70756,70756000000000,1,-47.358035868364446,-13.011854084753519,0.3582048163570774,0.00053556893372022217,2.5767368581055822e-05,false,70764
146,71199,71199000000000,0,-49.628061991501134,-19.225834789886552,0.64834880128126993,0.00096916663599809971,0.00093625211034446007,true,71207
147,71559,71559000000000,10,-51.985460526109144,-30.391200437662434,0.8878270067624251,0.0013269065495555121,0.00056409861830354505,true,71567
148,71596,71596000000000,60,-79.034685092577661,-15.360893103391957,0.32830514333207211,0.00049087549488335315,0.00023868262061057269,false,71604
149,71744,71744000000000,60,-79.021840253599123,-24.194367102781893,0.54407514791874967,0.00081335939924752397,0.00049729577811377169,true,71752
150,72177,72177000000000,20,-23.809461743425079,-20.719192679636802,0.11021855922979369,0.00016482353178761858,4.7811774989787771e-05,false,72185
151,73309,73309000000000,57,-85.875944810946592,-19.640264627907221,0.27916969971068267,0.00041742446640956945,0.00016244944040418689,false,73317
152,73380,73380000000000,17,-31.307983435392046,-46.860195406680525,0.08163369972645923,0.00012207964244957936,0.00011407165409226532,false,73388
153,74901,74901000000000,4,-65.620803060998853,-26.847764770263723,0.94803375512578347,0.0014168250900452881,0.00083528090588246213,true,74909
154,76935,76935000000000,0,-74.896445800700235,-36.059181834634458,0.56667640172256262,0.00084713258983692453,0.00076170688458602695,true,76943
155,78528,78528000000000,8,-81.822383232918511,-38.939748615902232,0.31649405384455126,0.00047321996165989975,0.00028564037275807878,false,78536
156,78606,78606000000000,8,-81.691986755837391,-34.288160709218509,0.42170868379777005,0.00063048662686713674,0.00024432806550065002,false,78614
157,78651,78651000000000,19,-51.192007211907715,-26.163358051696807,0.87683535067402663,0.0013104896806623537,0.00039394085340660478,true,78659
158,79135,79135000000000,29,-23.079558952479005,-24.487591476157753,0.11690244377257644,0.00017481790264109196,0.00010463945143041339,false,79143
159,79637,79637000000000,17,-55.836822196025345,-32.619186013872522,0.90408366167663934,0.0013511865972915835,0.00086597892924296154,true,79645
160,81291,81291000000000,14,-62.661839811668344,-31.861939254541717,0.93920550953238124,0.0014036406467318198,0.00048061765263985657,true,81299
161,81833,81833000000000,24,-34.494516204423796,-26.725974454229878,0.36438664257160158,0.00054480915575273801,0.00045873459787499081,false,81841
162,81971,81971000000000,13,-64.854203571560319,-23.932221305756045,0.91044903719851167,0.0013606934120663982,0.0010226490471304866,true,81979
163,82708,82708000000000,22,-39.329866823099472,-39.801213307770006,0.31888814841610097,0.0004767987436124448,0.00040589251658544958,false,82716
164,82815,82815000000000,11,-69.676402910321002,-38.858213813938349,0.57471970685317919,0.00085915147404099922,0.00053620690282691176,true,82823
165,83334,83334000000000,32,-41.467277871833943,-35.096397805004891,0.4941625413737572,0.00073877064426699005,0.00041416289427920297,false,83342
166,83407,83407000000000,21,-71.874858958458432,-36.180881095264589,0.6376305032275541,0.00095315231673799539,0.00032521762597497236,true,83415
167,84296,84296000000000,31,-43.599144487759311,-10.336464859564506,0.22347851233961324,0.00033416693687526801,5.3508908285259487e-05,false,84304
168,84354,84354000000000,20,-73.970467395863764,-12.317414804492238,0.31500562198846721,0.00047099499168902563,0.00035321434807697883,false,84362
169,84420,84420000000000,30,-46.038588922013844,-35.585702338132968,0.60616340879517905,0.00090613552446860719,0.00052587713799030636,true,84428
170,84626,84626000000000,41,-15.477781514041068,-17.852987079138835,0.032827121503235808,4.9093322114291368e-05,6.1560425163379044e-07,false,84634
171,86301,86301000000000,16,-83.111182238385965,-26.725966435662471,0.43609043174502676,0.00065198142540285914,0.00012829295049536363,false,86309
172,87021,87021000000000,25,-57.731257111912761,-43.60511339156664,0.42592276898589987,0.00063678499902338002,0.00022954448306589681,false,87029
173,88019,88019000000000,24,-59.536165240842692,-16.706692413653954,0.64199481425200411,0.00095967310966839803,0.00025896566311476243,true,88027
174,88225,88225000000000,34,-31.532519489898519,-31.620867681968402,0.27358674321440724,0.00040907833893838279,0.0002781506762503043,false,88233
175,88289,88289000000000,23,-61.9425337691575,-33.242469781172694,0.90370528076844003,0.0013506214750397677,0.00026296150281466374,true,88297
176,88899,88899000000000,22,-64.159912311627195,-29.49015038774014,0.96617018657770037,0.0014439101918862381,0.00095609603423345269,true,88907
177,89142,89142000000000,32,-67.087092548317699,-47.621113844715254,0.24310182654093498,0.00036350430250285985,0.00020225021104981284,false,89150
178,89308,89308000000000,32,-66.614951924924725,-37.727712307862568,0.67294079109501936,0.0010059088105232386,0.00055923455309141135,true,89316
179,89608,89608000000000,32,-66.374943611571553,-19.828756356174967,0.7448641075805611,0.0011133595842365721,0.00087118385853391213,true,89616
180,89705,89705000000000,42,-38.640987532065139,-41.240473996707642,0.2690818714660777,0.00040234382157324167,0.00023248397008438266,false,89713
181,89737,89737000000000,42,-38.567702416748311,-39.332753531070288,0.31511889618180006,0.00047116431884819409,0.00031184639429302191,false,89745
182,90063,90063000000000,31,-68.677001395632885,-25.325468777988885,0.86846670573884588,0.0012979902961663891,0.001005813062472529,true,90071
183,90493,90493000000000,30,-71.04301731603212,-32.312377453451319,0.77665173970481893,0.0011608454477075199,0.00046564640869723009,true,90501
184,91189,91189000000000,29,-73.224696550580092,-23.427981904446902,0.71000940651477584,0.0010612893938154201,0.00047240734525507501,true,91197
185,92428,92428000000000,38,-47.418043218402509,-9.3423004094796109,0.23386453410655322,0.00034969441707267821,9.6488283031983974e-05,false,92436
186,92731,92731000000000,37,-49.68606761667926,-23.912715290897587,0.80078007561254283,0.0011968879863369362,0.00061752859699678339,true,92739
187,93032,93032000000000,36,-52.219903620287525,-38.594140804517643,0.61685700206126293,0.00092211368426997555,0.00055044868832764384,true,93040
188,93141,93141000000000,36,-52.05707938011205,-32.093234105745267,0.85595569101586311,0.0012793035880683922,0.00067408781969227518,true,93149
189,93937,93937000000000,35,-54.231200888409624,-17.240239727206923,0.63549936285730757,0.00094996812741682301,0.00094740493154624151,true,93945
190,94188,94188000000000,34,-56.674682214584486,-34.90892793051021,0.83293057426778483,0.0012449118877403921,0.00021784823511550972,true,94196
191,94836,94836000000000,33,-58.847825507524078,-28.88984289586605,0.9952134952179128,0.0014872821872213269,0.001118240000818372,true,94844
192,95112,95112000000000,43,-61.622514441012861,-45.055893196745316,0.36271272327553233,0.00054230709029755666,0.00042492851810183653,false,95120
193,95266,95266000000000,54,-30.768437157154342,-30.43620770376922,0.26204040414676427,0.00039181715266379191,0.00019115489901979897,false,95274
194,96010,96010000000000,53,-32.969260993529019,-18.686167977074106,0.23960356724893836,0.00035827437684595169,8.9726182320864394e-05,false,96018
195,96489,96489000000000,41,-65.678407898697841,-28.192109335617879,0.95133606981920971,0.0014217568497566985,0.00040089294393214688,true,96497
196,96586,96586000000000,41,-65.636205116208274,-22.403665863106895,0.85404685083814835,0.001276452474500105,0.00048723330286902543,true,96594
197,98438,98438000000000,38,-72.491087957991311,-9.8271828580273972,0.24970159842997874,0.0003733709398267669,9.6000735640561449e-05,false,98446
198,98526,98526000000000,48,-44.467647922880211,-31.785208072095823,0.65569810515799398,0.0009801471580863821,0.00024213526639252331,true,98534
199,99773,99773000000000,35,-79.355035777717291,-28.109299646146919,0.5609324629697493,0.00083854949552827234,2.6276802054041726e-05,true,99781
200,100046,100046000000000,45,-51.489084589170758,-39.020019719626951,0.58657600810967125,0.00087686774728223623,0.00014732406256799704,true,100054
201,100289,100289000000000,34,-81.65788784190012,-29.964996652613763,0.4784175719613043,0.00071524040997201642,6.8675962808681715e-05,false,100297
202,100296,100296000000000,45,-51.221506262054483,-24.1063501934836,0.84234684341171373,0.0012589767372555524,0.00040907321616244247,true,100304
203,100853,100853000000000,33,-83.924161218650696,-28.956803235244418,0.41211254440511319,0.000616144087828778,0.00016397448119397559,false,100861
204,100920,100920000000000,44,-53.486143532696545,-19.516906229596199,0.72953348622527658,0.0010904571723824709,0.00036432688957545745,true,100928
205,101817,101817000000000,42,-88.636032453431227,-36.723664411229983,0.21659830584621109,0.0003238806451822128,0.00014361297475907458,false,101825
206,102499,102499000000000,52,-60.335330318651344,-23.235526325608795,0.92404574597336842,0.0013810000635657007,0.00019694679439182704,true,102507
207,102967,102967000000000,51,-62.650972023285881,-27.955862491449356,0.98920676221800186,0.0014783121517796911,0.000487862876959955,true,102975
208,103374,103374000000000,50,-65.083535365225956,-36.313508817435533,0.75588895581263604,0.0011298292779866564,0.00073344659818264026,true,103382
209,103776,103776000000000,60,-37.084219707551838,-39.528627016947695,0.2803039213977242,0.00041912003957733114,0.00031002263177295857,false,103784
210,103881,103881000000000,49,-67.435504960815308,-38.704854734462707,0.61679746184209849,0.00092202472113589971,0.00062358568648477621,true,103889
211,105459,105459000000000,57,-43.842423441155319,-37.042521055811946,0.50318597317278446,0.00075225555658212562,0.00067824873632652157,true,105467
212,105598,105598000000000,57,-43.678106382989384,-28.751009971770863,0.66161199922726388,0.000988982960973894,0.00032310212664428227,true,105606
213,106653,106653000000000,44,-78.766989141830337,-36.52892610231396,0.45108623923606261,0.00067439349806948325,6.8813798556400022e-05,false,106661
214,106707,106707000000000,55,-48.227236849904415,-27.868180183044551,0.80739193163784839,0.001206764448569865,0.00027602143991097331,true,106715
215,107213,107213000000000,54,-81.026028666517689,-35.75971394103356,0.41011522669841816,0.00061315883987076889,0.00033705007985849322,false,107221
216,107849,107849000000000,6,-19.046526899116181,-29.412594173053254,0.074632438815207217,0.00011161014599757256,1.5763333830696865e-05,false,107857
217,108765,108765000000000,62,-57.482000411221058,-35.647733594431898,0.80826347761287565,0.0012080663133874747,0.0006127574312159666,true,108773
218,108853,108853000000000,62,-57.377739706971923,-30.398438900649627,0.96987751798279265,0.0014494466618786333,0.00042741561515779422,true,108861
219,109306,109306000000000,61,-59.771035159334076,-36.011656221963761,0.80015392426374465,0.0011959526674800219,0.0011574098003891387,true,109314
220,109973,109973000000000,60,-61.916157474128568,-28.859374233040302,0.99180331666460031,0.0014821896746870674,0.00069151589270571856,true,109981
221,109982,109982000000000,60,-61.909810814124334,-28.322378667450923,0.99402837160304403,0.0014855124127865493,0.0013337436312387408,true,109990
222,110320,110320000000000,1,-30.501141511104343,-13.626200081814623,0.1274212390122324,0.00019054638920414004,0.00014402694766353936,false,110328
223,110940,110940000000000,59,-64.197526767351945,-3.7962945746327361,0.12729027655641542,0.00019035056590124648,0.00014922512486549699,false,110948
224,111053,111053000000000,58,-66.486289685518997,-29.70684613267748,0.92770492814066485,0.0013864649727194332,0.00016503292935128542,true,111061
225,111085,111085000000000,58,-66.4632175600251,-27.797544500660955,0.93743570381543417,0.0014009975294981005,0.0010731141602638517,true,111093
226,111620,111620000000000,57,-68.750865533265468,-28.519641035272969,0.88770750621270655,0.001326728067906142,0.0009224804099360308,true,111628
227,111639,111639000000000,57,-68.73856500136344,-27.385949171155481,0.88767231117745027,0.0013266755018829428,0.001003409784452346,true,111647
228,111700,111700000000000,57,-68.711014802929867,-23.74582578865385,0.83531884038565407,0.0012484792008202719,0.0010836644157306754,true,111708
229,111853,111853000000000,56,-71.664821306271179,-47.247905025868704,0.22394005529697156,0.00033485696549997307,0.00014798460313603223,false,111861
230,111937,111937000000000,57,-68.722165255054563,-9.5993322496334414,0.27443457945747762,0.00041034579900534306,0.0001142337042280963,false,111945
231,112101,112101000000000,9,-37.341873174664592,-21.964363874330843,0.39901396441894454,0.00059656641441884091,2.1454646359795342e-05,false,112109
232,113215,113215000000000,65,-75.6282332348284,-31.282360332504602,0.6607858293625799,0.00098774860570504004,0.00043108386212620963,true,113223
233,114070,114070000000000,63,-80.676461617797457,-45.544662459723376,0.17754170762401028,0.00026548685094131903,0.00023701555312127692,false,114078
234,115683,115683000000000,3,-50.71345814162504,-39.824705347335872,0.53870616201153543,0.00080533632325061554,0.00029356802372777579,true,115691
235,115939,115939000000000,2,-53.297228111162646,-22.45887525358452,0.83866548854982959,0.0012534780116659895,0.00037736121529972482,true,115947
236,116088,116088000000000,1,-55.49050782936385,1.3058995849791062,0.049121888323164678,7.3461430427731076e-05,6.9087840237252128e-05,false,116096
237,117536,117536000000000,10,-60.142734653167956,-19.814529944427584,0.79240948381787624,0.0011843842718536287,0.00058336908028944602,true,117544
238,118172,118172000000000,9,-62.401297595406554,-25.120043158056017,0.96300407064192517,0.0014391819402001778,0.00042136411360551971,true,118180
239,118551,118551000000000,19,-34.320830992167487,-20.529537658918255,0.29778005489217274,0.000445245135757272,0.00026886329425581854,false,118559
240,118623,118623000000000,8,-64.702391343165075,-19.384546934415845,0.74687796024329689,0.0011163680392650961,0.00064662125299154341,true,118631
241,119109,119109000000000,7,-66.979992340024836,-15.737404298379641,0.55029100268629483,0.00082264790252006891,0.00053902508507417931,true,119117
242,120987,120987000000000,15,-43.267451503475591,-35.302488625063155,0.53943877009108565,0.00080643109063830971,3.357744007001341e-05,true,120995
243,121472,121472000000000,14,-45.623620972150754,-31.598130503476124,0.69495768874626462,0.0010388024685150637,0.00016463246062480656,true,121480
244,121977,121977000000000,13,-47.940177867934928,-29.086292806852207,0.79569390149232111,0.0011892904455202838,0.00084807332055625761,true,121985
245,122600,122600000000000,1,-80.610538667298187,-28.174255685145681,0.51910339300230857,0.00077604262699514299,0.00061943338458476222,true,122608
246,123788,123788000000000,10,-85.080523264607095,-33.769975468743979,0.33745309431398246,0.00050454988295410477,0.00037832839384030226,false,123796
247,124016,124016000000000,20,-57.117387757146439,-20.170219262596461,0.7979658848742639,0.0011926842583146865,0.00046577027460565262,true,124024
248,124211,124211000000000,20,-57.018011682589815,-31.806323332178533,0.93797825913998423,0.0014018078097626837,0.0011931285839925393,true,124219
249,124731,124731000000000,19,-59.323241271421224,-30.189454653700388,0.98279804650960145,0.0014687417345921954,0.0012198244812254544,true,124739
250,126056,126056000000000,17,-63.464286861589208,-43.952124473581783,0.40571763416939011,0.000606586041336745,0.00011839741483020184,false,126064
251,126103,126103000000000,17,-63.302361413342432,-46.752378181923319,0.29000926178100361,0.00043362865067237403,0.00042311011068683657,false,126111
252,126609,126609000000000,15,-68.501694058028477,-11.663593395703385,0.35409086758843616,0.00052941960318270912,0.00017402810887383454,false,126617
253,126993,126993000000000,15,-68.360212354145816,-34.579473260233918,0.77246355105542575,0.0011545890631761565,0.00097513715802424804,true,127001
254,127219,127219000000000,14,-70.79330260018466,-15.418248870588942,0.48218317658974408,0.00072086800762341627,0.0004201971663630127,false,127227
255,128243,128243000000000,23,-44.974646517290786,-16.670554061444346,0.45199744990466717,0.00067575533715780796,0.00027055341197995231,false,128251
256,129071,129071000000000,22,-47.123629927950297,-33.432784961449578,0.69882930584024339,0.0010445866250856598,0.00097456206630657199,true,129079
257,129295,129295000000000,32,-49.528580735085647,-14.151298190531245,0.43381399732722886,0.00064857912295387065,0.00018020207935060201,false,129303
258,130809,130809000000000,30,-53.804654631455932,-39.199321798340293,0.60973261186735528,0.00091146858693430446,8.7544326253519368e-07,true,130817
259,130984,130984000000000,29,-56.372971503552115,-16.998247441036821,0.64366670891242705,0.00096217110525399785,0.00058698959697360087,true,130992
260,131093,131093000000000,40,-25.935137483279764,-28.945061602427728,0.16631613804676679,0.00024870279198381057,0.00020723767650905923,false,131101
261,131134,131134000000000,29,-56.345417171223154,-25.950635311336622,0.96541806404888197,0.0014427869802705758,0.00019496819948623553,true,131142
262,133695,133695000000000,24,-67.768712101195021,-15.53520852385126,0.53119828814217906,0.00079411691912355568,0.000480933603838596,true,133703
263,134407,134407000000000,34,-39.586623377592481,-30.817731028825662,0.51138486387424731,0.00076450808985425805,0.00050757734700480667,true,134415
264,134463,134463000000000,34,-39.524139842176268,-34.158312955411795,0.45900651241374651,0.0006862305862897854,0.00059547930114429786,false,134471
265,135046,135046000000000,22,-72.245484004863556,-30.860345852828008,0.77119387471596179,0.0011526923922057582,0.00012034783722654688,true,135054
266,135237,135237000000000,43,-44.22650177981911,-15.05036244672231,0.38051739774674498,0.00056892003615091158,0.00013644202341789866,false,135245
267,135363,135363000000000,43,-44.222294868702889,-22.570964195502267,0.61477297125090524,0.00091899978587196742,0.00052654070535685564,true,135371
268,136361,136361000000000,42,-45.661024908606983,-49.457851714458634,0.14718846387480133,0.00022010314760367318,7.6521191726533678e-05,false,136369
269,136745,136745000000000,41,-48.480873372195411,-39.739572673150668,0.50494681851440593,0.00075488700036964831,0.00050479502067839828,true,136753
270,136892,136892000000000,30,-78.720384259801321,-43.06673698919942,0.26473143061351767,0.00039584012621620172,0.00016415911590333474,false,136900
271,136917,136917000000000,40,-51.068861594434843,-17.36005250296752,0.59679625501486366,0.00089213909488115438,0.00022002706438434066,true,136925
272,136966,136966000000000,40,-51.06753555695397,-20.284740718444787,0.71905612629004412,0.0010748047446252475,0.00049626689944963791,true,136974
273,137439,137439000000000,39,-53.346545272245557,-15.861693647744895,0.55995017486157195,0.00083708166757268381,0.00072658531161252059,true,137447
274,137628,137628000000000,49,-25.162916489047312,0.072847134692736445,0.0099589919357713618,1.4894036921266178e-05,7.0848039988519701e-06,false,137636
