event_id,time_s,time_ns,node_id,longitude_deg,latitude_deg,spatial_risk,step_failure_probability,random_value,risk_active,recovery_time_s
646,339604,339604000000000,24,-7.6334272856482084,-20.646856506203939,0.076675668823110749,0.00010960937951024966,7.1958642212533767e-05,false,339612
647,339868,339868000000000,23,-10.145840883015385,-37.537426107241544,0.084302854293558355,0.00012051193442850288,4.5251569108182188e-05,false,339876
648,340170,340170000000000,1,-70.74884778109238,-30.401685334757612,0.65625833277290169,0.00093774567792273751,0.00063047817236265634,true,340178
649,340709,340709000000000,0,-73.035793960653237,-30.885050475409543,0.53851361393227704,0.00076956175071335019,5.6135470903519998e-06,true,340717
650,341298,341298000000000,21,-44.859482044222368,-22.944015231443828,0.74994956912771282,0.0010715519235638747,0.00080969235124439217,true,341306
651,342800,342800000000000,18,-51.78016175473816,-31.256389622574336,0.90894516072213516,0.0012985823456611784,4.1135123129027345e-05,true,342808
652,344181,344181000000000,15,-59.184124632290882,-46.775839029677655,0.29386120243229052,0.0004200151725188585,5.8081003856111511e-05,false,344189
653,345482,345482000000000,14,-60.87965379078279,-1.795289976438402,0.091903511949055855,0.00013137645133840594,4.8777090885125784e-05,false,345490
654,345615,345615000000000,13,-63.11945786696279,-26.513614814111257,0.9593881154751176,0.0013705992541142935,0.00092959129096823487,true,345623
655,345850,345850000000000,12,-65.923045668219928,-45.12597860554996,0.31975060875695394,0.00045701038746402651,5.7816275401456587e-05,false,345858
656,346112,346112000000000,23,-35.001496003899689,-24.062072980076181,0.55083802519332592,0.00078716699112111308,0.00019206573254188346,true,346120
657,346504,346504000000000,22,-37.395016553719827,-33.316273946651719,0.58175945652577521,0.00083133643607301495,0.0001551937387046166,true,346512
658,346562,346562000000000,22,-37.336271519710678,-29.856197574278404,0.63265155509970028,0.00090402855275233118,0.00020503533134408038,true,346570
659,348432,348432000000000,19,-74.4893780730157,-21.650499429026599,0.41939075551312754,0.00059938050828957942,0.00010002381652708954,false,348440
660,348489,348489000000000,29,-46.959294212003776,-45.443331920830587,0.29995764599352276,0.00042872693778909788,0.00030301885284202211,false,348497
661,348518,348518000000000,19,-74.485694737079783,-16.517415842403167,0.30531642968383527,0.0004363845307636861,0.00022370509024026311,false,348526
662,348726,348726000000000,29,-46.476655548917925,-31.312384120814418,0.82131581782706953,0.0011734624499954809,0.00080939013705429359,true,348734
663,349335,349335000000000,28,-48.707238604418251,-27.619337434374057,0.89475692401087514,0.0012783250043665129,0.00087086930431910228,true,349343
664,349538,349538000000000,28,-48.666664281659713,-15.503875894965265,0.52012022839690542,0.00074328649280295232,0.00052195999505177124,true,349546
665,349844,349844000000000,16,-81.497845988557586,-35.332063731690752,0.16673044415813676,0.00023832911387245973,0.00017162855614413035,false,349852
666,350098,350098000000000,27,-50.948014464734705,-14.733961478044016,0.50550578637847832,0.00072240902613673235,0.00058820683563757267,true,350106
667,350557,350557000000000,36,-25.806124280690252,-47.184276302058841,0.10097793323970317,0.00014434743791855406,8.9052370405498212e-05,false,350565
668,351533,351533000000000,46,2.9760296531413979,-16.162918244920565,0.019659258471074016,2.8104442746491583e-05,1.0019401573584305e-05,false,351541
669,351795,351795000000000,24,-57.798307148289538,-11.40931961430236,0.38291610153613104,0.00054726630932907768,4.3609181668308987e-06,false,351803
670,351873,351873000000000,23,-60.358169246866687,-39.400431357795419,0.63652627298669318,0.00090956281890584498,0.00019432512121732006,true,351881
671,353438,353438000000000,43,-34.28693705054247,-5.8646704348803551,0.10277434680554588,0.00014691521325624677,6.1050991690393141e-05,false,353446
672,354519,354519000000000,30,-69.193412150826845,-12.096429766439442,0.30984754067065734,0.00044285935049515388,0.00021074061371247464,false,354527
673,354804,354804000000000,29,-71.504414799400038,-27.739882870503791,0.63141688496992288,0.00090226506486375073,0.00050043526666484204,true,354812
674,355354,355354000000000,28,-73.782207910370545,-27.566964042112627,0.51674945478513334,0.00073847121158697817,0.00034908882170228174,true,355362
675,355478,355478000000000,39,-43.364024862174468,-14.724206004498994,0.42647265639616794,0.00060949866051086571,0.00034301450274582408,false,355486
676,356092,356092000000000,38,-45.658141631679577,-10.730718153120122,0.29698797947811262,0.00042448331943503866,4.0505549038097781e-06,false,356100
677,356411,356411000000000,26,-78.367965119920754,-29.786776646519833,0.30649584244862366,0.00043806987975615944,7.9523077360540653e-05,false,356419
678,356426,356426000000000,26,-78.356321007840904,-28.8918176020067,0.30951690500434037,0.00044238688360686391,0.00010428345335902608,false,356434
679,357138,357138000000000,46,-22.447557891800159,-40.810555305487838,0.16630243724494206,0.00023771738166274928,0.00023007882941896018,false,357146
680,357796,357796000000000,45,-24.525307320887745,-34.197590267763566,0.29352973870353238,0.0004195415115328656,0.00026429469114479047,false,357804
681,358334,358334000000000,33,-57.361963703393329,-40.177903565724556,0.5939404632263624,0.00084873575122527164,0.00062319918759759312,true,358342
682,358633,358633000000000,33,-57.044099420902711,-22.341087077813043,0.88800624637997283,0.0012686865390448021,0.0010617124430919505,true,358641
683,360019,360019000000000,42,-61.647985837583064,-4.9228571040270559,0.15589419893818812,0.00022284121088120143,6.8207740361618345e-05,false,360027
684,360490,360490000000000,62,-5.4866046794701813,-31.23444278177978,0.073099432276513401,0.00010449734601603773,6.7367454527977519e-05,false,360498
685,360925,360925000000000,40,-66.156970163443091,-16.158028619771002,0.53872845015937143,0.00076986864376365821,0.00057261509799955894,true,360933
686,361084,361084000000000,39,-68.728230716963694,-39.314024143325284,0.49214095125076812,0.00070331630402413296,0.00046469203584267377,false,361092
687,361298,361298000000000,39,-68.4680660872706,-26.548902644470822,0.77391130134862951,0.001105770276562058,0.00059286461288943877,true,361306
688,361539,361539000000000,50,-38.095647507559157,-6.7211658712605393,0.13687640724182312,0.00019565910190394521,0.00016072183694460944,false,361547
689,361802,361802000000000,38,-70.775161590559279,-29.120726525875057,0.6653111389593801,0.00095067533219048942,1.3926998455267326e-05,true,361810
690,362198,362198000000000,48,-42.731091055569145,-32.69538423305066,0.71503900561043587,0.0010216960848398371,0.00020984281870706621,true,362206
691,362749,362749000000000,47,-45.006304660546341,-32.462858232043047,0.76773937388044122,0.0010969566187978856,0.00072787100248904169,true,362757
692,363181,363181000000000,46,-47.467139242342228,-39.327404903701769,0.5588529335088227,0.00079861600343625067,0.00063526680044259285,true,363189
693,363392,363392000000000,46,-47.208226348212683,-26.741309119012509,0.86282747205830002,0.0012327360322489805,0.00017419644543734862,true,363400
694,363799,363799000000000,45,-49.621741572904575,-35.099555113879966,0.76451813646624123,0.0010923565850295689,0.00024477812715662889,true,363807
695,364717,364717000000000,65,-23.956876738886084,-40.169375406579157,0.19360969140279963,0.00027674573719633946,0.00017959671964778512,false,364725
696,365426,365426000000000,53,-56.482039347848634,-35.95278378678524,0.79425561474101314,0.0011348218845221652,0.00079926572885533607,true,365434
697,365526,365526000000000,53,-56.363956312150677,-29.987663751017202,0.97512025093990895,0.0013930588061776001,0.00064633999356038848,true,365534
698,365826,365826000000000,52,-59.105609343097619,-44.722233317915403,0.37846086480469904,0.00054090057693589432,0.00042757044754332239,false,365834
699,365891,365891000000000,52,-58.92253999513126,-40.848253957787861,0.56315861565343417,0.00080476646353190389,0.0002048583800463339,true,365899
700,366003,366003000000000,52,-58.718562962727717,-34.169578089695371,0.8749478267969345,0.0012500417579776229,0.0004764234412219552,true,366011
701,366079,366079000000000,63,-28.207358349720693,-24.194789289838216,0.39546903315938092,0.00056520197398725281,0.00054236457515783416,false,366087
702,366393,366393000000000,51,-61.323020495082979,-43.53651373825393,0.42989510754021487,0.00061438839593743659,9.3554849610526293e-05,false,366401
703,366533,366533000000000,51,-61.021891399745385,-35.189622853392045,0.8326786992464944,0.0011896876092556514,0.00020004577040893965,true,366541
704,366833,366833000000000,61,-33.271954839988673,-44.485102609188168,0.20935265684465462,0.00029924536831921672,1.7405954101225004e-05,false,366841
705,367633,367633000000000,49,-65.572767411546536,-34.84393347963649,0.76302131459686251,0.0010902190665918255,0.00058433230070888966,true,367641
706,367835,367835000000000,49,-65.419025582981376,-22.791722037502744,0.82188666590715609,0.0011742775753250652,0.00029421994956157859,true,367843
707,367975,367975000000000,48,-68.365554188017484,-47.069979404881487,0.22185807560870063,0.00031711758108478343,0.00017497270284088382,false,367983
708,367980,367980000000000,49,-65.416295442045055,-14.136994872372057,0.46340041288828926,0.00066225694021071978,0.00010231440451028667,false,367988
709,368914,368914000000000,58,-39.589233820526786,-18.256907096040781,0.50095348551138141,0.00071590574591672734,0.00063121927233729717,true,368922
710,369531,369531000000000,46,-72.249386616744999,-19.527395664035094,0.46289653114299389,0.00066153706864384377,0.00039119158903319639,false,369539
711,371167,371167000000000,65,-48.713171762894348,-14.40134669158221,0.47110287003419288,0.0006732610049963166,0.00019228785298668627,false,371175
712,371315,371315000000000,64,-51.243532203623545,-38.215201744784274,0.65123391520441942,0.00093056949029486614,0.00040743827930352701,true,371323
713,371357,371357000000000,64,-51.171330705291304,-35.710563161168658,0.76026044204500631,0.0010862764238064977,0.00017830241403703163,true,371365
714,371954,371954000000000,5,-19.632509796736983,-21.693206040663448,0.21168918936651288,0.00030258466552204622,0.00019957033021157346,false,371962
715,372273,372273000000000,63,-53.274423261076898,-13.697200569607064,0.47256601034396406,0.00067535129709026703,0.00048520837466310294,false,372281
716,372755,372755000000000,62,-55.546576295487547,-17.583268079118131,0.67436681854802083,0.00096360892297719599,0.00077545600042092805,true,372763
717,373088,373088000000000,61,-57.903674109531046,-30.360229076837413,0.97710868950516705,0.0013958975100457596,0.0012703575809100589,true,373096
718,373587,373587000000000,60,-60.233059459283218,-33.229793173859349,0.90923068760952175,0.0012989900041943743,0.001199428283022969,true,373595
719,375215,375215000000000,57,-67.088480672534558,-34.023487013466706,0.74048658831066072,0.0010580380694108135,0.0001750544264007641,true,375223
720,375285,375285000000000,57,-67.014720553589811,-29.847622840785967,0.83301103962563239,0.0011901621570664755,0.00079275089429975171,true,375293
721,376012,376012000000000,9,-35.420539781226722,-35.313891930536123,0.49155802843497814,0.00070248354445851089,0.00019045780403893983,false,376020
722,376078,376078000000000,56,-69.227575598428658,-15.172474566101453,0.42021385092850166,0.00060055649791462687,0.0003162294313720711,false,376086
723,378480,378480000000000,4,-46.992184427127356,-19.352116022585705,0.66594307203614689,0.00095157788323069897,0.00089052975765201029,true,378488
724,378696,378696000000000,4,-46.884067850984856,-32.241400699484629,0.80913212865179329,0.0011560649592375993,0.00077802738217397035,true,378704
725,379505,379505000000000,61,-82.943257183383807,-6.5529998159097378,0.032553025832106022,4.6536659567811144e-05,7.3357954448660498e-06,false,379513
726,379952,379952000000000,2,-51.156763140034123,-41.889718096509846,0.47818368528815142,0.00068337685828255166,0.00049051947473270142,false,379960
727,380259,380259000000000,1,-53.788422036608928,-27.569502991766964,0.96643977504376555,0.0013806664251138849,0.00083119752185630729,true,380267
728,380959,380959000000000,0,-55.900554481553741,-36.690462734033602,0.75818741592697159,0.0010833160445947868,4.8314689204435647e-05,true,380967
729,381078,381078000000000,21,-28.009543643555659,-16.586944843259111,0.26167738456905992,0.00037402351591925092,0.0002261260633902208,false,381086
730,381449,381449000000000,10,-58.261995050877488,-33.284712483134783,0.90520397865806268,0.0012932408900932833,0.00025900943527788919,true,381457
731,382755,382755000000000,7,-65.220363369807515,-13.27460453476621,0.42847072384418911,0.00061235334877999951,0.00033966150848418331,false,382763
732,384072,384072000000000,5,-69.755103985001668,-26.572161661558908,0.71355005188741194,0.0010195696520171847,0.00088170989961262316,true,384080
733,384255,384255000000000,16,-38.966265046788735,-42.924865019243548,0.31427513545372482,0.00044918620820589167,0.00027916022997007893,false,384263
734,384891,384891000000000,4,-71.632241474834458,-42.788638793896119,0.29252317467754679,0.00041810313223630493,0.0002304569464025658,false,384899
735,384892,384892000000000,14,-43.965164733916318,-15.648943814747442,0.47101114529406662,0.00067312996376198066,0.00058261587312074886,false,384900
736,385434,385434000000000,13,-46.244134960568289,-15.344392761124038,0.48656578726831617,0.00069535163429759056,0.00014779531181357449,false,385442
737,385442,385442000000000,24,-15.863668439413438,-21.264487185980382,0.15747151836806339,0.00022509563863738167,0.00019008783612825674,false,385450
738,385634,385634000000000,13,-46.207313697632372,-27.280907305787689,0.84625648737700898,0.0012090751078379556,0.0004306938707792026,true,385642
739,385927,385927000000000,2,-76.333743975626035,-39.319015078250438,0.25379719572216303,0.0003627621633970159,4.1064342609928755e-05,false,385935
740,388441,388441000000000,19,-57.548954484364785,-31.546248952162312,0.9522942487225855,0.0013604717244103783,0.00073350783264488674,true,388449
741,388456,388456000000000,19,-57.533121434256316,-32.441076131626176,0.9288892810786854,0.001327056990126841,0.00082824313367590595,true,388464
742,389430,389430000000000,28,-31.741658122380208,-30.709818862160784,0.48740069386852325,0.00069654438447959161,0.0003208518183643879,false,389438
743,389584,389584000000000,17,-62.050740316640145,-34.456993022445772,0.85268159405693744,0.0012182492799785558,7.321429793456895e-05,true,389592
744,391828,391828000000000,24,-40.486965494206288,-43.208272992183005,0.32186751411012371,0.00046003532360207273,6.9085046269392973e-05,false,391836
745,392047,392047000000000,12,-73.602504134557464,-18.196149511844151,0.37674260638020729,0.00053844548369634787,0.00037196606336369677,false,392055
746,392367,392367000000000,12,-73.374770174259879,-37.289259185487317,0.39822190454464468,0.00056913524147497447,0.00052646037878090494,false,392375
747,392861,392861000000000,22,-45.19996218654191,-39.559946157597295,0.51988840630174726,0.0007429553266659778,7.2133963695695735e-05,true,392869
748,392926,392926000000000,43,-17.400200699621632,-16.236129039671635,0.12798863128651217,0.00018295556000922286,8.1337992315716682e-05,false,392934
749,393330,393330000000000,43,-17.070515781093917,-40.339851915236927,0.11901605584220835,0.0001701306481505134,5.7499392880097439e-05,false,393338
750,393503,393503000000000,42,-19.681389337524575,-18.020740598652353,0.17258142160383169,0.00024669163136266327,0.0002038930641509959,false,393511
751,393549,393549000000000,31,-50.058035089292076,-15.323697722986676,0.52532004624042161,0.00075071458934102475,0.00042535739216821681,true,393557
752,393665,393665000000000,42,-19.637183036472464,-27.688864848972951,0.24303862258210843,0.00034738718935890318,3.5035658461837327e-05,false,393673
753,393992,393992000000000,31,-49.67221937218202,-41.753499595741481,0.47265446535529948,0.00067547766679286144,0.00019015000191312294,false,394000
754,394188,394188000000000,41,-21.930331256578896,-26.250681000620247,0.28119749046239617,0.00040191859466304648,0.00024194574223941064,false,394196
755,394487,394487000000000,29,-54.575365233028833,-5.9988164939721234,0.18153980253994553,0.00025949527399112416,5.7715459727872082e-05,false,394495
756,394780,394780000000000,29,-54.608274079050616,-23.488543089835083,0.90854943918993247,0.0012980173574059434,0.0010467346798909861,true,394788
757,395190,395190000000000,28,-56.896770937038234,-15.305427479184628,0.56670547618186484,0.00080983295496490633,8.6361779357132075e-05,true,395198
758,395473,395473000000000,28,-56.792408575836397,-32.193950813380027,0.93238933888659181,0.0013320540132985784,3.6936720759337285e-05,true,395481
759,395690,395690000000000,38,-28.799735231900307,-17.936692896367727,0.30220586959046813,0.00043193961075644525,0.00038198476644531627,false,395698
760,397624,397624000000000,24,-65.946509447488296,-29.962247215698422,0.87271114396993332,0.001246848192531764,0.00012622494861827915,true,397632
761,397710,397710000000000,24,-65.849764700678833,-35.092401785404498,0.74566499004532827,0.0010654332423973495,0.00043753280560644898,true,397718
762,399134,399134000000000,32,-72.850802449064489,-22.126864018508201,0.49998183741198604,0.00071451767315959156,1.218635647901384e-06,false,399142
763,401655,401655000000000,28,-81.577200636381377,-41.966393154284347,0.10087490992924496,0.00014420017724317102,0.0001363344556553212,false,401663
764,402241,402241000000000,38,-53.005621600500341,-49.715912345601396,0.18639262647104474,0.00026643103731696492,0.00011276919940858928,false,402249
